function_name,thread_id,duration_ns,self_time_ns,num_children
main,450651,977999,22999,2
dup_bio_in,450651,601000,4000,1
BIO_new_fp,450651,597000,6000,1
BIO_new_ex,450651,590000,6000,2
CRYPTO_zalloc,450651,351000,351000,0
CRYPTO_new_ex_data,450651,233000,1000,1
ossl_crypto_new_ex_data_ex,450651,232000,4000,1
ossl_lib_ctx_get_ex_data_global,450651,228000,0,1
ossl_lib_ctx_get_concrete,450651,228000,1000,1
get_default_context,450651,227000,0,1
get_thread_default_context,450651,227000,3000,1
CRYPTO_THREAD_run_once,450651,224000,6000,1
default_context_do_init,450651,218000,1000,1
context_init,450651,217000,65000,11
CRYPTO_THREAD_lock_new,450651,3000,3000,0
ossl_method_store_new,450651,10000,5000,1
ossl_sa_ALGORITHM_new,450651,5000,5000,0
ossl_prov_conf_ctx_new,450651,2000,2000,0
ossl_rand_ctx_new,450651,11000,11000,1
CRYPTO_zalloc,450651,0,0,1
CRYPTO_malloc,450651,0,0,0
ossl_method_store_new,450651,2000,2000,1
CRYPTO_zalloc,450651,0,0,0
ossl_provider_store_new,450651,12000,10000,1
CRYPTO_zalloc,450651,2000,2000,0
ossl_property_string_data_new,450651,7000,7000,1
OPENSSL_sk_new_null,450651,0,0,1
CRYPTO_zalloc,450651,0,0,0
ossl_stored_namemap_new,450651,16000,1000,1
ossl_namemap_new,450651,15000,3000,1
ossl_ht_new,450651,12000,8000,1
alloc_new_neighborhood_list,450651,4000,4000,0
ossl_property_defns_new,450651,2000,0,1
lh_PROPERTY_DEFN_ELEM_new,450651,2000,1000,1
OPENSSL_LH_new,450651,1000,1000,1
CRYPTO_zalloc,450651,0,0,0
ossl_property_parse_init,450651,81000,13000,7
ossl_property_string,450651,14000,13000,1
OPENSSL_LH_retrieve,450651,1000,1000,0
ossl_property_string,450651,7000,6000,1
lh_PROPERTY_STRING_retrieve,450651,1000,1000,1
lh_PROPERTY_STRING_hfn_thunk,450651,0,0,0
ossl_property_name,450651,8000,1000,1
ossl_property_string,450651,7000,7000,0
ossl_property_name,450651,9000,1000,1
ossl_property_string,450651,8000,7000,1
lh_PROPERTY_STRING_insert,450651,1000,1000,0
ossl_property_string,450651,11000,8000,1
OPENSSL_sk_insert,450651,3000,2000,1
compute_growth,450651,1000,0,1
safe_muldiv_int,450651,1000,1000,0
ossl_property_name,450651,6000,5000,1
lh_PROPERTY_STRING_insert,450651,1000,0,1
OPENSSL_LH_insert,450651,1000,1000,1
CRYPTO_malloc,450651,0,0,0
ossl_property_string,450651,12000,12000,0
ossl_load_builtin_compressions,450651,7000,7000,0
apps_startup,450651,354000,4000,1
OPENSSL_init_ssl,450651,350000,3000,1
CRYPTO_THREAD_run_once,450651,347000,1000,1
ossl_init_add_all_ciphers,450651,346000,2000,1
openssl_add_all_ciphers_int,450651,344000,65000,28
EVP_add_cipher,450651,21000,4000,2
OBJ_NAME_add,450651,9000,5000,1
CRYPTO_THREAD_run_once,450651,4000,1000,1
o_names_init_ossl_,450651,3000,0,1
o_names_init,450651,3000,1000,1
lh_OBJ_NAME_new,450651,2000,2000,0
OBJ_NAME_add,450651,8000,2000,1
lh_OBJ_NAME_insert,450651,6000,0,1
OPENSSL_LH_insert,450651,6000,1000,1
obj_name_cmp,450651,5000,1000,1
OPENSSL_strcasecmp,450651,4000,4000,0
EVP_add_cipher,450651,9000,9000,0
EVP_add_cipher,450651,10000,7000,1
OBJ_NAME_add,450651,3000,3000,1
lh_OBJ_NAME_error,450651,0,0,0
EVP_add_cipher,450651,12000,4000,1
OBJ_NAME_add,450651,8000,1000,1
lh_OBJ_NAME_insert,450651,7000,1000,1
OPENSSL_LH_insert,450651,6000,2000,1
obj_name_cmp,450651,4000,1000,1
OPENSSL_strcasecmp,450651,3000,3000,0
EVP_add_cipher,450651,12000,5000,1
OBJ_NAME_add,450651,7000,1000,1
lh_OBJ_NAME_insert,450651,6000,0,1
getrn,450651,6000,1000,1
lh_OBJ_NAME_cfn_thunk,450651,5000,0,1
obj_name_cmp,450651,5000,5000,0
EVP_add_cipher,450651,11000,3000,1
