function_name,thread_id,duration_ns,self_time_ns,num_children
main,100530,1984999,30999,1
FIO_createDResources,100530,172000,11000,2
AIO_WritePool_create,100530,72000,18000,1
AIO_IOPool_init,100530,71000,14000,3
POOL_create,100530,54000,54000,0
AIO_IOPool_createIoJob,100530,3000,3000,0
AIO_IOPool_createIoJob,100530,1000,1000,0
AIO_ReadPool_create,100530,89000,39000,1
AIO_IOPool_init,100530,86000,20000,3
POOL_create_advanced,100530,49000,49000,0
AIO_IOPool_createIoJob,100530,16000,16000,0
AIO_IOPool_createIoJob,100530,1000,1000,0
FIO_decompressSrcFile,100530,1578000,15000,5
UTIL_isDirectory,100530,10000,1000,1
UTIL_stat,100530,9000,0,1
UTIL_fstat,100530,9000,9000,0
FIO_openSrcFile,100530,20000,20000,0
AIO_ReadPool_setFile,100530,35000,23000,1
AIO_ReadPool_startReading,100530,33000,18000,4
AIO_IOPool_acquireJob,100530,0,0,0
AIO_IOPool_enqueueJob,100530,11000,1000,1
AIO_ReadPool_executeReadJob,100530,10000,10000,0
AIO_ReadPool_enqueueRead,100530,2000,1000,1
AIO_IOPool_enqueueJob,100530,1000,0,1
AIO_ReadPool_addJobToCompleted,100530,1000,1000,0
AIO_ReadPool_enqueueRead,100530,2000,1000,1
AIO_IOPool_enqueueJob,100530,1000,1000,1
AIO_ReadPool_executeReadJob,100530,1000,1000,0
FIO_decompressDstFile,100530,1485000,7000,6
UTIL_isSameFile,100530,19000,1000,2
UTIL_stat,100530,6000,6000,0
UTIL_stat,100530,13000,13000,0
UTIL_isRegularFile,100530,5000,5000,0
POOL_thread,100538,1624000,1624000,0
addHandler,100530,7000,2000,1
UTIL_stat,100530,6000,6000,0
FIO_decompressFrames,100530,1373000,9000,1
FIO_decompressZstdFrame,100530,1364000,4000,3
ZSTD_decompressStream,100530,1328000,11000,2
ZSTD_getFrameHeader_advanced,100530,0,0,0
ZSTD_decompress_usingDDict,100530,1317000,0,1
ZSTD_decompressMultiFrame,100530,1317000,7000,2
ZSTD_decompressBegin_usingDict,100530,1000,1000,0
ZSTD_decompressFrame,100530,1309000,4000,1
ZSTD_decompressBlock_internal,100530,1305000,4000,2
ZSTD_decodeLiteralsBlock,100530,2000,2000,1
ZSTD_blockSizeMax,100530,0,0,0
ZSTD_decompressSequences,100530,1299000,4000,1
ZSTD_decompressSequences_bmi2,100530,1295000,1291000,31
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,1000,1000,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,1000,1000,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,2000,2000,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
ZSTD_copy8,100530,0,0,0
UTIL_makeHumanReadableSize,100530,0,0,0
AIO_WritePool_enqueueAndReacquireWriteJob,100530,33000,2000,1
AIO_fwriteSparse,100530,31000,31000,0
UTIL_setFDStat,100530,19000,19000,0
AIO_WritePool_closeFile,100530,11000,11000,0
UTIL_utime,100530,8000,8000,0
AIO_ReadPool_releaseAllCompletedJobs,100530,13000,5000,1
AIO_IOPool_releaseIoJob,100530,8000,8000,0
FIO_freeDResources,100530,203000,3000,2
AIO_WritePool_free,100530,136000,8000,1
AIO_IOPool_destroy,100530,135000,135000,0
AIO_ReadPool_free,100530,64000,1000,1
AIO_IOPool_destroy,100530,63000,8000,1
POOL_join,100530,53000,53000,0
