function_name,thread_id,duration_ns,self_time_ns,num_children
main,910832,26162000,21330001,7
locate_option,910832,38000,9000,2
find_option,910832,15000,15000,0
find_option,910832,14000,14000,0
locate_option,910832,43000,3000,2
find_option,910832,14000,14000,0
find_option,910832,26000,26000,0
locate_option,910832,31000,2000,2
find_option,910832,15000,15000,1
av_strstart,910832,0,0,0
find_option,910832,14000,14000,1
av_strstart,910832,0,0,0
locate_option,910832,33000,3000,2
find_option,910832,15000,15000,0
find_option,910832,15000,15000,1
av_strstart,910832,0,0,0
avdevice_register_all,910832,4000,4000,0
locate_option,910832,35000,5000,2
find_option,910832,18000,18000,0
find_option,910832,12000,12000,1
av_strstart,910832,0,0,0
print_program_info,910832,30000,12000,3
av_vlog,910832,12000,8000,1
colored_fputs,910832,4000,1000,1
ansi_fputs,910832,3000,3000,0
av_log,910832,3000,3000,0
av_vlog,910832,3000,2000,1
colored_fputs,910832,1000,1000,0
print_all_libs_info,910832,33000,33000,0
print_all_libs_info,910832,48000,23000,4
av_log,910832,5000,5000,0
av_log_default_callback,910832,6000,5000,1
colored_fputs,910832,1000,1000,0
av_log_default_callback,910832,4000,3000,1
colored_fputs,910832,1000,1000,0
av_vlog,910832,10000,3000,1
ansi_fputs,910832,7000,7000,0
ffmpeg_parse_options,910832,4113999,5999,5
split_commandline,910832,25000,12000,3
size_mult,910832,0,0,0
av_log,910832,0,0,0
find_option,910832,12000,12000,0
term_init,910832,3000,3000,0
open_files,910832,3338000,2000,2
ifile_open,910832,3314000,31000,7
sch_add_demux,910832,4000,4000,0
avformat_alloc_context,910832,18000,2000,2
av_opt_set_defaults,910832,15000,15000,0
av_packet_alloc,910832,1000,0,1
av_make_q,910832,0,0,0
avformat_open_input,910832,879000,17000,5
av_opt_set_dict,910832,9000,4000,1
av_opt_set_dict2,910832,9000,9000,0
init_input,910832,709000,4000,3
av_probe_input_format2,910832,81000,0,1
av_probe_input_format3,910832,81000,64000,3
av_demuxer_iterate,910832,0,0,0
img_read_probe,910832,17000,0,1
str2id,910832,17000,17000,1
av_tolower,910832,0,0,0
av_demuxer_iterate,910832,0,0,0
io_open_default,910832,59000,3000,1
ffurl_open_whitelist,910832,48000,13000,3
url_find_protocol,910832,3000,2000,1
ffurl_get_protocols,910832,1000,1000,0
av_opt_set_dict2,910832,3000,2000,1
av_dict_free,910832,1000,1000,1
av_freep,910832,0,0,0
ffurl_connect,910832,29000,11000,3
av_dict_set,910832,1000,1000,1
av_realloc_array,910832,0,0,0
file_open,910832,14000,5000,1
avpriv_open,910832,9000,9000,0
av_dict_set,910832,4000,4000,0
av_malloc.localalias,910832,4000,4000,0
av_probe_input_buffer2,910832,565000,10000,2
avio_read,910832,8000,1000,1
ffurl_read2,910832,7000,0,1
retry_transfer_wrapper,910832,7000,0,1
file_read,910832,7000,7000,0
av_probe_input_format2,910832,547000,446000,35
adts_aac_probe,910832,4000,4000,0
ac3_eac3_probe,910832,5000,5000,0
av_match_ext,910832,0,0,0
av_match_ext,910832,0,0,0
annexb_probe,910832,9000,9000,1
avio_skip,910832,0,0,0
av_match_ext,910832,0,0,0
ffifmt,910832,0,0,0
av_match_name,910832,0,0,1
av_strncasecmp,910832,0,0,0
ac3_eac3_probe,910832,3000,3000,0
av_match_ext,910832,0,0,0
av_match_name,910832,9000,9000,0
h263_probe,910832,2000,2000,0
hevc_probe,910832,2000,2000,0
iamf_probe,910832,4000,2000,1
ff_iamf_parse_obu_header,910832,2000,2000,0
img_read_probe,910832,16000,0,1
str2id,910832,16000,16000,2
av_strcasecmp,910832,0,0,0
av_strcasecmp,910832,0,0,0
jacosub_probe,910832,0,0,0
ffifmt,910832,0,0,0
ffio_init_context,910832,0,0,0
microdvd_probe,910832,0,0,0
mlp_probe,910832,3000,3000,0
mp3_read_probe,910832,33000,30000,3
avpriv_mpegaudio_decode_header,910832,3000,3000,0
avpriv_mpegaudio_decode_header,910832,0,0,0
avpriv_mpegaudio_decode_header,910832,0,0,0
mpjpeg_read_probe,910832,0,0,0
av_match_name,910832,1000,1000,0
ffifmt,910832,0,0,0
av_demuxer_iterate,910832,0,0,0
av_match_name,910832,0,0,0
parse_script,910832,5000,2000,1
free_script,910832,3000,3000,1
av_freep,910832,0,0,0
av_match_ext,910832,0,0,0
shn_probe,910832,0,0,0
ff_text_init_buf,910832,0,0,1
ff_text_init_avio,910832,0,0,0
av_match_ext,910832,2000,2000,0
vc1t_probe,910832,0,0,0
xvag_probe,910832,0,0,0
pbm_probe,910832,0,0,0
ffifmt,910832,0,0,0
av_mallocz,910832,0,0,0
ff_id3v2_read_dict,910832,35000,9000,4
id3v2_parse,910832,11000,7000,1
read_ttag,910832,6000,6000,1
avio_open_dyn_buf,910832,0,0,0
ff_metadata_conv,910832,11000,11000,1
av_strcasecmp,910832,0,0,0
ff_metadata_conv,910832,4000,4000,1
av_strcasecmp,910832,0,0,0
merge_date,910832,0,0,0
avformat_new_stream,910832,64999,11999,1
avcodec_alloc_context3,910832,53000,0,1
av_opt_set_defaults2,910832,52000,48000,4
av_d2q,910832,4000,4000,0
av_opt_next,910832,0,0,0
av_opt_next,910832,0,0,0
av_d2q,910832,0,0,0
mp3_parse_vbr_tags,910832,26000,2000,1
mp3_parse_info_tag,910832,24000,10000,2
read_xing_toc,910832,6000,6000,0
ff_crcA001_update,910832,8000,1000,1
av_crc_get_table,910832,7000,1000,1
AV_CRC_16_ANSI_LE_init_table_once,910832,6000,6000,0
check,910832,0,0,0
choose_decoder,910832,153000,0,1
av_codec_iterate,910832,21000,1000,1
av_codec_init_static,910832,20000,12000,1
mjpeg_get_supported_config,910832,8000,3000,1
ff_default_get_supported_config,910832,5000,5000,0
av_codec_is_decoder,910832,8000,8000,0
av_codec_is_decoder,910832,0,0,0
av_codec_is_decoder,910832,0,0,0
av_codec_iterate,910832,0,0,0
av_codec_is_decoder,910832,0,0,0
avformat_find_stream_info,910832,1857000,418000,42
av_opt_set_int,910832,14000,11000,1
av_opt_find2.localalias,910832,3000,1000,1
av_opt_find2.localalias,910832,2000,2000,1
av_opt_next,910832,0,0,0
avcodec_parameters_to_context,910832,1000,1000,1
av_freep,910832,0,0,0
find_probe_decoder,910832,104000,1000,1
avcodec_find_decoder,910832,103000,103000,4
av_codec_iterate,910832,0,0,0
av_codec_is_decoder,910832,0,0,0
av_codec_is_decoder,910832,0,0,0
av_codec_iterate,910832,0,0,0
avcodec_open2,910832,694000,16000,5
av_codec_is_decoder,910832,0,0,0
av_mallocz,910832,8000,8000,0
av_opt_set_dict2,910832,124000,96000,2
av_opt_set,910832,73000,15000,2
av_opt_next,910832,0,0,0
set_string_number,910832,58000,58000,1
av_opt_next,910832,0,0,0
av_opt_set,910832,48000,13000,2
av_opt_next,910832,0,0,0
av_opt_find,910832,30000,30000,1
av_opt_next,910832,0,0,0
ff_decode_preinit,910832,27000,7000,1
decode_bsfs_init,910832,20000,4000,1
av_bsf_get_null_filter,910832,16000,13000,1
av_bsf_alloc,910832,3000,2000,1
avcodec_parameters_alloc,910832,1000,1000,1
av_mallocz,910832,0,0,0
decode_init,910832,519000,1000,2
ff_mpadsp_init,910832,15000,4000,1
mpadsp_init_tabs,910832,11000,11000,0
decode_init_static,910832,503000,5000,3
mpegaudio_tableinit,910832,29000,29000,0
ff_mpa_synth_init_float,910832,5000,5000,0
ff_mpegaudiodec_common_init_static,910832,464000,2000,1
mpegaudiodec_common_init_static,910832,462000,41000,9
ff_vlc_init_tables_from_lengths,910832,7000,7000,0
ff_vlc_init_tables_from_lengths,910832,2000,0,1
vlc_common_end,910832,2000,2000,0
ff_vlc_init_tables_from_lengths,910832,3000,3000,0
ff_vlc_init_from_lengths,910832,4000,1000,1
build_table,910832,3000,3000,1
build_table,910832,0,0,0
ff_vlc_init_tables_from_lengths,910832,11000,1000,1
ff_vlc_init_from_lengths,910832,10000,1000,1
vlc_common_end,910832,9000,6000,1
build_table,910832,3000,3000,1
build_table,910832,0,0,0
ff_vlc_init_tables_from_lengths,910832,12000,2000,1
build_table,910832,10000,10000,1
alloc_table,910832,0,0,0
ff_vlc_init_from_lengths,910832,10000,2000,1
build_table,910832,8000,8000,0
ff_vlc_init_tables_from_lengths,910832,11000,0,1
ff_vlc_init_from_lengths,910832,11000,1000,1
build_table,910832,10000,10000,0
mpegaudiodec_common_tableinit,910832,361000,361000,0
read_frame_internal,910832,41000,31000,2
parse_packet,910832,25000,22000,3
mpegaudio_parse,910832,1000,1000,1
avpriv_mpegaudio_decode_header,910832,0,0,0
compute_pkt_fields,910832,1000,1000,1
ff_is_intra_only,910832,0,0,1
descriptor_compare,910832,0,0,0
compute_pkt_fields,910832,1000,1000,1
avcodec_descriptor_get,910832,0,0,0
av_opt_get_dict_val,910832,8000,8000,0
extract_extradata,910832,6000,4000,1
av_bsf_get_by_name,910832,2000,2000,0
try_decode_frame,910832,230000,5000,2
avcodec_send_packet,910832,223000,3000,1
decode_receive_frame_internal,910832,220000,1000,1
decode_simple_receive_frame,910832,219000,1000,1
decode_simple_internal,910832,218000,6000,2
ff_decode_get_packet,910832,3000,1000,1
decode_get_packet,910832,2000,1000,1
extract_packet_props,910832,1000,1000,1
av_packet_copy_props,910832,0,0,1
av_mallocz,910832,0,0,0
decode_frame,910832,209000,1000,1
mp_decode_frame,910832,208000,78000,15
mp_decode_layer3,910832,67000,25000,3
huffman_decode,910832,22000,22000,1
get_bits1,910832,0,0,0
get_bits,910832,0,0,0
huffman_decode,910832,20000,20000,0
align_get_bits,910832,0,0,0
ff_get_buffer,910832,23000,14000,1
avcodec_default_get_buffer2,910832,9000,7000,1
audio_get_buffer,910832,2000,2000,1
pool_alloc_buffer,910832,1000,1000,0
ff_mpa_synth_filter_float,910832,8000,6000,1
ff_mpadsp_apply_window_float,910832,2000,2000,0
ff_mpa_synth_filter_float,910832,2000,0,1
ff_mpadsp_apply_window_float,910832,2000,2000,0
ff_mpa_synth_filter_float,910832,3000,1000,1
ff_mpadsp_apply_window_float,910832,2000,2000,1
round_sample,910832,0,0,0
ff_mpa_synth_filter_float,910832,3000,3000,0
ff_mpa_synth_filter_float,910832,3000,1000,1
ff_mpadsp_apply_window_float,910832,2000,2000,0
ff_mpa_synth_filter_float,910832,3000,1000,1
ff_mpadsp_apply_window_float,910832,2000,2000,0
