function_name,thread_id,duration_ns,self_time_ns,num_children
main,457807,909000,6000,4
dup_bio_in,457807,518000,9000,1
BIO_new_fp,457807,509000,5000,1
BIO_new,457807,504000,1000,1
BIO_new_ex,457807,503000,7000,2
CRYPTO_zalloc,457807,280000,280000,0
CRYPTO_new_ex_data,457807,216000,1000,1
ossl_crypto_new_ex_data_ex,457807,215000,5000,1
ossl_lib_ctx_get_ex_data_global,457807,210000,1000,1
get_default_context,457807,209000,1000,1
get_thread_default_context,457807,208000,3000,1
CRYPTO_THREAD_run_once,457807,205000,6000,1
default_context_do_init,457807,199000,1000,1
context_init,457807,198000,67000,8
ossl_method_store_new,457807,10000,5000,1
ossl_sa_ALGORITHM_new,457807,5000,3000,1
CRYPTO_zalloc,457807,2000,2000,1
CRYPTO_malloc,457807,0,0,0
ossl_rand_ctx_new,457807,11000,5000,1
OPENSSL_init_crypto,457807,6000,1000,1
CRYPTO_THREAD_run_once,457807,5000,2000,1
ossl_init_base_ossl_,457807,3000,0,1
ossl_init_base,457807,3000,3000,0
ossl_method_store_new,457807,3000,3000,1
ossl_sa_new,457807,0,0,0
ossl_provider_store_new,457807,18000,18000,0
ossl_stored_namemap_new,457807,18000,0,1
ossl_namemap_new,457807,18000,6000,1
ossl_ht_new,457807,12000,8000,1
alloc_new_neighborhood_list,457807,4000,4000,0
ossl_property_defns_new,457807,2000,1000,1
lh_PROPERTY_DEFN_ELEM_new,457807,1000,0,1
CRYPTO_zalloc,457807,0,0,0
ossl_threads_ctx_new,457807,3000,3000,1
ossl_crypto_mutex_new,457807,0,0,0
ossl_property_parse_init,457807,66000,17000,6
ossl_property_name,457807,13000,0,1
ossl_property_string,457807,13000,13000,0
ossl_property_string,457807,6000,6000,0
ossl_property_string,457807,7000,7000,1
OPENSSL_sk_push,457807,0,0,0
ossl_property_string,457807,9000,7000,1
lh_PROPERTY_STRING_retrieve,457807,2000,1000,1
property_hash,457807,1000,1000,0
ossl_property_name,457807,6000,1000,1
ossl_property_string,457807,5000,4000,1
OPENSSL_LH_retrieve,457807,1000,1000,0
ossl_property_string,457807,7000,7000,1
OPENSSL_sk_push,457807,1000,1000,0
dup_bio_out,457807,8000,3000,1
BIO_new_fp,457807,5000,1000,1
BIO_new_ex,457807,4000,2000,1
ossl_crypto_new_ex_data_ex,457807,2000,1000,1
ossl_lib_ctx_get_concrete,457807,1000,1000,1
get_thread_default_context,457807,0,0,0
dup_bio_err,457807,6000,1000,1
BIO_new_fp,457807,5000,1000,1
BIO_new_ex,457807,4000,1000,1
CRYPTO_new_ex_data,457807,3000,2000,1
sk_EX_CALLBACK_num,457807,1000,1000,0
apps_startup,457807,371000,5000,1
OPENSSL_init_ssl,457807,366000,0,1
OPENSSL_init_crypto,457807,366000,4000,2
CRYPTO_THREAD_run_once,457807,1000,1000,0
CRYPTO_THREAD_run_once,457807,362000,0,1
ossl_init_add_all_ciphers,457807,362000,2000,1
openssl_add_all_ciphers_int,457807,360000,91000,28
EVP_add_cipher,457807,22000,14000,2
OBJ_nid2sn,457807,0,0,0
OBJ_NAME_add,457807,8000,8000,1
lh_OBJ_NAME_error,457807,0,0,0
EVP_add_cipher,457807,9000,4000,1
OBJ_NAME_add,457807,5000,5000,1
CRYPTO_THREAD_unlock,457807,0,0,0
EVP_add_cipher,457807,11000,4000,1
OBJ_NAME_add,457807,7000,1000,1
getrn,457807,5000,1000,1
obj_name_cmp,457807,3000,3000,0
EVP_add_cipher,457807,18000,1000,2
OBJ_NAME_add,457807,9000,9000,0
OBJ_NAME_add,457807,8000,2000,1
getrn,457807,6000,1000,1
obj_name_cmp,457807,5000,0,1
OPENSSL_strcasecmp,457807,5000,5000,0
EVP_add_cipher,457807,11000,3000,1
OBJ_NAME_add,457807,8000,8000,1
CRYPTO_malloc,457807,0,0,0
EVP_add_cipher,457807,10000,8000,1
OBJ_NAME_add,457807,2000,2000,1
CRYPTO_THREAD_write_lock,457807,0,0,0
EVP_add_cipher,457807,10000,5000,1
OBJ_NAME_add,457807,5000,5000,1
CRYPTO_free,457807,0,0,0
EVP_add_cipher,457807,11000,4000,1
OBJ_NAME_add,457807,7000,1000,1
lh_OBJ_NAME_insert,457807,6000,1000,1
getrn,457807,5000,2000,1
lh_OBJ_NAME_cfn_thunk,457807,3000,0,1
OPENSSL_strcasecmp,457807,3000,3000,1
ossl_tolower,457807,0,0,0
EVP_add_cipher,457807,14000,3000,1
OBJ_NAME_add,457807,11000,2000,1
lh_OBJ_NAME_insert,457807,9000,1000,1
obj_name_cmp,457807,8000,8000,1
ossl_tolower,457807,0,0,0
EVP_add_cipher,457807,8000,6000,1
OBJ_NAME_add,457807,2000,1000,1
lh_OBJ_NAME_insert,457807,1000,1000,1
getrn,457807,0,0,0
OBJ_NAME_add,457807,4000,4000,0
EVP_add_cipher,457807,9000,7000,1
OBJ_NAME_add,457807,2000,2000,1
lh_OBJ_NAME_error,457807,0,0,0
OBJ_NAME_add,457807,3000,3000,0
EVP_add_cipher,457807,11000,5000,1
OBJ_NAME_add,457807,6000,2000,1
OPENSSL_LH_insert,457807,4000,4000,1
lh_OBJ_NAME_hfn_thunk,457807,0,0,0
EVP_add_cipher,457807,12000,4000,1
OBJ_NAME_add,457807,8000,8000,1
CRYPTO_malloc,457807,0,0,0
OBJ_NAME_add,457807,2000,2000,1
CRYPTO_THREAD_unlock,457807,0,0,0
EVP_add_cipher,457807,9000,4000,1
OBJ_NAME_add,457807,5000,5000,1
CRYPTO_malloc,457807,0,0,0
EVP_add_cipher,457807,9000,3000,1
OBJ_NAME_add,457807,6000,2000,1
getrn,457807,4000,3000,1
obj_name_hash,457807,1000,1000,0
OBJ_NAME_add,457807,7000,1000,1
lh_OBJ_NAME_insert,457807,6000,1000,1
OPENSSL_LH_insert,457807,5000,0,1
obj_name_hash,457807,0,0,0
EVP_add_cipher,457807,9000,4000,1
OBJ_NAME_add,457807,5000,5000,1
CRYPTO_malloc,457807,0,0,0
OBJ_NAME_add,457807,7000,2000,1
OPENSSL_LH_insert,457807,5000,5000,0
EVP_add_cipher,457807,15000,4000,1
OBJ_NAME_add,457807,11000,2000,1
lh_OBJ_NAME_insert,457807,9000,0,1
getrn,457807,9000,2000,1
obj_name_cmp,457807,7000,0,1
OPENSSL_strcasecmp,457807,7000,7000,0
EVP_add_cipher,457807,9000,9000,1
OBJ_nid2ln,457807,0,0,0
EVP_add_cipher,457807,9000,3000,1
OBJ_NAME_add,457807,6000,2000,1
lh_OBJ_NAME_insert,457807,4000,0,1
OPENSSL_LH_insert,457807,4000,0,1
lh_OBJ_NAME_hfn_thunk,457807,0,0,0
EVP_add_cipher,457807,11000,4000,1
OBJ_NAME_add,457807,7000,2000,1
lh_OBJ_NAME_insert,457807,5000,5000,1
ossl_lh_strcasehash,457807,0,0,0
EVP_add_cipher,457807,9000,7000,1
OBJ_NAME_add,457807,2000,2000,1
lh_OBJ_NAME_error,457807,0,0,0
EVP_add_cipher,457807,9000,6000,1
OBJ_NAME_add,457807,3000,3000,0
EVP_add_cipher,457807,11000,9000,1
OBJ_NAME_add,457807,2000,1000,1
lh_OBJ_NAME_insert,457807,1000,0,1
