function_name,thread_id,duration_ns,self_time_ns,num_children
main,44827,24803000,31000,5
exeNameMatch,44827,0,0,0
default_nbThreads,44827,183000,1000,1
UTIL_countLogicalCores,44827,182000,1000,1
UTIL_countCores,44827,181000,181000,0
UTIL_isLink,44827,6000,6000,0
FIO_decompressFilename,44827,24583000,24198000,3
FIO_createDResources,44827,195000,19000,3
ZSTD_createDCtx_internal,44827,1000,1000,1
ZSTD_initDCtx_internal,44827,0,0,0
AIO_WritePool_create,44827,105000,34000,1
AIO_IOPool_init,44827,104000,16000,4
POOL_create,44827,71000,71000,0
AIO_IOPool_createIoJob,44827,2000,2000,0
AIO_IOPool_createIoJob,44827,13000,13000,0
AIO_IOPool_createIoJob,44827,2000,2000,0
AIO_ReadPool_create,44827,70000,4000,1
AIO_IOPool_createThreadPool,44827,39000,0,1
POOL_create,44827,39000,39000,0
AIO_IOPool_createIoJob,44827,1000,1000,0
FIO_decompressSrcFile,44827,24201000,15000,4
UTIL_fstat,44827,6000,6000,0
FIO_openSrcFile,44827,16000,16000,0
AIO_ReadPool_setFile,44827,38000,1000,2
AIO_IOPool_threadPoolActive,44827,0,0,0
AIO_ReadPool_startReading,44827,37000,13000,2
AIO_ReadPool_enqueueRead,44827,24000,1000,1
AIO_IOPool_enqueueJob,44827,23000,0,1
AIO_ReadPool_executeReadJob,44827,23000,23000,0
POOL_thread,44834,24188000,24188000,0
AIO_ReadPool_enqueueRead,44827,1000,1000,0
FIO_decompressDstFile,44827,24126000,1000,1
FIO_decompressFrames,44827,24125000,9000,1
FIO_decompressZstdFrame,44827,24116000,9000,2
ZSTD_decompressStream,44827,24106000,18000,4
ZSTD_customMalloc,44827,3000,3000,0
ZSTD_decompressContinueStream,44827,23009000,0,1
ZSTD_decompressContinue,44827,23009000,3001,2
ZSTD_decompressBlock_internal,44827,18853000,2000,3
ZSTD_decodeLiteralsBlock,44827,833000,2000,1
HUF_decompress4X_hufOnly_wksp,44827,831000,0,1
HUF_decompress4X2_DCtx_wksp,44827,831000,3000,2
POOL_thread,44835,24233000,24233000,0
HUF_readDTableX2_wksp,44827,442000,4000,2
HUF_readStats_wksp,44827,103000,0,1
FSE_decompress_wksp_bmi2,44827,101000,97000,1
FSE_decompress_wksp_body_bmi2,44827,100000,86000,8
FSE_readNCount_body_bmi2,44827,3000,3000,1
ZSTD_countLeadingZeros32,44827,0,0,0
FSE_buildDTable_internal,44827,11000,11000,1
ZSTD_highbit32,44827,0,0,0
FSE_decodeSymbolFast,44827,0,0,0
BIT_reloadDStream_internal,44827,0,0,1
MEM_readLEST,44827,0,0,1
MEM_read64,44827,0,0,0
BIT_reloadDStream_internal,44827,0,0,0
FSE_decodeSymbolFast,44827,0,0,0
FSE_decodeSymbolFast,44827,0,0,0
FSE_decodeSymbolFast,44827,0,0,0
HUF_fillDTableX2,44827,335000,115000,25
HUF_fillDTableX2ForWeight,44827,7000,7000,0
HUF_fillDTableX2Level2,44827,4000,4000,0
HUF_fillDTableX2Level2,44827,6000,1000,1
HUF_fillDTableX2ForWeight,44827,5000,5000,0
HUF_fillDTableX2Level2,44827,4000,4000,0
MEM_isLittleEndian,44827,0,0,0
HUF_fillDTableX2Level2,44827,4000,0,1
HUF_fillDTableX2ForWeight,44827,4000,4000,1
HUF_buildDEltX2U32,44827,0,0,0
HUF_fillDTableX2Level2,44827,4000,1000,1
HUF_fillDTableX2ForWeight,44827,3000,3000,1
HUF_buildDEltX2U32,44827,0,0,0
HUF_fillDTableX2Level2,44827,3000,0,1
HUF_fillDTableX2ForWeight,44827,3000,3000,1
HUF_buildDEltX2U32,44827,0,0,0
HUF_fillDTableX2Level2,44827,4000,1000,1
HUF_fillDTableX2ForWeight,44827,3000,3000,0
HUF_fillDTableX2Level2,44827,3000,0,1
HUF_fillDTableX2ForWeight,44827,3000,2000,1
HUF_buildDEltX2U32,44827,1000,1000,0
HUF_fillDTableX2Level2,44827,2000,0,1
HUF_fillDTableX2ForWeight,44827,2000,2000,1
HUF_buildDEltX2U32,44827,0,0,0
HUF_fillDTableX2Level2,44827,2000,0,1
HUF_fillDTableX2ForWeight,44827,2000,2000,1
HUF_buildDEltX2U32,44827,0,0,0
HUF_fillDTableX2Level2,44827,2000,2000,0
HUF_fillDTableX2Level2,44827,2000,0,1
HUF_fillDTableX2ForWeight,44827,2000,2000,1
HUF_buildDEltX2U32,44827,0,0,0
HUF_fillDTableX2Level2,44827,5000,1000,1
HUF_fillDTableX2ForWeight,44827,4000,2000,1
HUF_buildDEltX2,44827,2000,2000,0
HUF_fillDTableX2Level2,44827,4000,4000,1
HUF_fillDTableX2ForWeight,44827,1000,1000,0
HUF_fillDTableX2Level2,44827,13000,3000,1
HUF_fillDTableX2ForWeight,44827,10000,10000,1
HUF_buildDEltX2U32,44827,0,0,0
HUF_fillDTableX2Level2,44827,14000,4000,2
HUF_fillDTableX2ForWeight,44827,10000,10000,1
HUF_buildDEltX2,44827,0,0,0
HUF_fillDTableX2ForWeight,44827,0,0,1
HUF_buildDEltX2U64,44827,0,0,0
HUF_fillDTableX2Level2,44827,15000,5000,1
HUF_fillDTableX2ForWeight,44827,10000,10000,1
HUF_buildDEltX2U32,44827,0,0,0
HUF_fillDTableX2Level2,44827,23000,4000,2
HUF_fillDTableX2ForWeight,44827,16000,16000,2
HUF_buildDEltX2,44827,0,0,0
HUF_buildDEltX2,44827,0,0,0
HUF_fillDTableX2ForWeight,44827,3000,3000,1
HUF_buildDEltX2U64,44827,0,0,0
HUF_fillDTableX2Level2,44827,24000,6000,2
HUF_fillDTableX2ForWeight,44827,17000,17000,1
HUF_buildDEltX2,44827,0,0,0
HUF_fillDTableX2ForWeight,44827,1000,1000,1
HUF_buildDEltX2U64,44827,0,0,1
HUF_buildDEltX2U32,44827,0,0,0
HUF_fillDTableX2Level2,44827,24000,5000,2
HUF_fillDTableX2ForWeight,44827,15000,15000,2
HUF_buildDEltX2,44827,0,0,0
HUF_buildDEltX2,44827,0,0,1
HUF_buildDEltX2U32,44827,0,0,0
HUF_fillDTableX2ForWeight,44827,4000,4000,1
HUF_buildDEltX2U64,44827,0,0,0
