function_name,thread_id,duration_ns,self_time_ns,num_children
main,877972,53241000,29120000,7
parse_loglevel,877972,215000,60000,4
locate_option,877972,64999,14999,3
find_option,877972,16000,16000,0
find_option,877972,10000,10000,0
find_option,877972,24000,24000,1
av_strstart,877972,0,0,0
locate_option,877972,49000,6000,3
find_option,877972,16000,16000,0
find_option,877972,11000,11000,0
find_option,877972,16000,16000,1
av_strstart,877972,0,0,0
locate_option,877972,49000,6000,3
find_option,877972,17000,17000,0
find_option,877972,11000,11000,0
find_option,877972,15000,15000,1
av_strstart,877972,0,0,0
locate_option,877972,49000,8000,3
find_option,877972,15000,15000,0
find_option,877972,11000,11000,1
av_strstart,877972,0,0,0
find_option,877972,15000,15000,0
show_banner,877972,133000,8000,6
find_option,877972,16000,16000,0
find_option,877972,11000,11000,0
find_option,877972,15000,15000,0
av_vlog,877972,12000,1000,1
av_log_default_callback,877972,11000,11000,0
av_log_default_callback,877972,3000,2000,1
colored_fputs,877972,1000,1000,0
print_all_libs_info,877972,32000,32000,0
print_all_libs_info,877972,27000,20000,2
av_log,877972,2000,2000,1
sanitize,877972,0,0,0
av_vlog,877972,5000,0,1
av_log_default_callback,877972,5000,5000,0
split_commandline,877972,766000,15000,5
grow_array,877972,0,0,1
av_realloc_array,877972,0,0,0
find_option,877972,12000,12000,1
av_strstart,877972,0,0,0
find_option,877972,15000,15000,1
av_strstart,877972,0,0,0
opt_default,877972,723000,8000,3
av_opt_find,877972,296000,160000,25
codec_child_class_iterate,877972,30000,3000,1
av_codec_iterate,877972,27000,1000,1
av_codec_init_static,877972,26000,14000,1
mjpeg_get_supported_config,877972,12000,7000,1
ff_default_get_supported_config,877972,5000,5000,0
av_opt_find2.localalias,877972,3000,3000,0
av_opt_find2.localalias,877972,8000,8000,0
av_opt_find2.localalias,877972,3000,3000,0
av_opt_find2.localalias,877972,3000,3000,0
av_opt_find2.localalias,877972,4000,4000,0
av_opt_find2.localalias,877972,6000,6000,0
av_opt_find2.localalias,877972,4000,4000,0
av_opt_find2.localalias,877972,5000,5000,0
av_opt_find2.localalias,877972,7000,7000,0
av_opt_find2.localalias,877972,6000,6000,0
codec_child_class_iterate,877972,12000,12000,0
av_opt_find2.localalias,877972,1000,1000,0
av_opt_find2.localalias,877972,3000,3000,1
av_opt_next,877972,0,0,0
av_opt_find2.localalias,877972,3000,3000,0
av_opt_find2.localalias,877972,11000,11000,0
av_opt_find2.localalias,877972,5000,5000,0
av_opt_find2.localalias,877972,4000,4000,0
av_opt_find2.localalias,877972,7000,7000,0
av_opt_find2.localalias,877972,4000,4000,0
av_opt_child_class_iterate,877972,0,0,0
av_opt_child_class_iterate,877972,4000,4000,0
av_opt_child_class_iterate,877972,0,0,0
av_opt_child_class_iterate,877972,0,0,0
av_opt_find2.localalias,877972,9000,9000,0
av_dict_set,877972,3000,3000,1
av_strdup,877972,0,0,0
av_opt_find,877972,416000,270000,33
av_opt_find2.localalias,877972,62000,5000,1
av_opt_find2.localalias,877972,57000,41000,6
av_opt_find2.localalias,877972,1000,1000,0
av_opt_find2.localalias,877972,9000,9000,0
av_opt_find2.localalias,877972,1000,1000,0
av_opt_find2.localalias,877972,3000,3000,0
av_opt_find2.localalias,877972,1000,1000,1
av_opt_next,877972,0,0,0
av_opt_find2.localalias,877972,1000,1000,0
av_opt_find2.localalias,877972,13000,13000,0
av_opt_find2.localalias,877972,1000,1000,0
av_opt_find2.localalias,877972,4000,4000,0
av_opt_find2.localalias,877972,8000,8000,1
av_opt_next,877972,0,0,0
av_opt_find2.localalias,877972,8000,8000,0
format_child_class_iterate,877972,2000,2000,0
av_opt_child_class_iterate,877972,8000,8000,0
format_child_class_iterate,877972,12000,12000,0
av_opt_find2.localalias,877972,4000,4000,0
av_opt_child_class_iterate,877972,0,0,1
format_child_class_iterate,877972,0,0,1
av_muxer_iterate,877972,0,0,0
av_opt_find2.localalias,877972,4000,4000,0
av_opt_child_class_iterate,877972,0,0,0
av_opt_child_class_iterate,877972,3000,3000,0
av_opt_find2.localalias,877972,5000,5000,0
av_opt_find2.localalias,877972,3000,3000,0
av_opt_find2.localalias,877972,4000,4000,1
av_opt_next,877972,0,0,0
av_opt_child_class_iterate,877972,1000,1000,0
format_child_class_iterate,877972,0,0,0
av_opt_child_class_iterate,877972,0,0,0
av_opt_find2.localalias,877972,1000,1000,0
format_child_class_iterate,877972,0,0,0
av_opt_next,877972,0,0,0
av_opt_find2.localalias,877972,1000,1000,0
av_opt_find2.localalias,877972,1000,1000,0
format_child_class_iterate,877972,0,0,0
av_opt_find2.localalias,877972,0,0,1
av_opt_next,877972,0,0,0
av_opt_find2.localalias,877972,0,0,0
av_demuxer_iterate,877972,0,0,0
av_opt_find2.localalias,877972,0,0,1
av_opt_next,877972,0,0,0
av_opt_child_class_iterate,877972,0,0,0
av_opt_find2.localalias,877972,0,0,1
av_opt_next,877972,0,0,0
av_opt_find2.localalias,877972,2000,2000,1
av_opt_next,877972,0,0,0
finish_group,877972,1000,1000,1
av_realloc,877972,0,0,0
term_init,877972,4000,4000,0
open_files,877972,9274000,2000,2
ifile_open,877972,9250000,1685000,7
sch_add_demux,877972,5000,5000,1
waiter_init,877972,0,0,0
avformat_alloc_context,877972,13000,2000,1
av_opt_set_defaults,877972,11000,11000,0
avformat_open_input,877972,1671000,22000,6
av_dict_set,877972,1000,1000,1
av_dict_get,877972,0,0,0
av_opt_set_dict,877972,9000,8000,1
av_dict_free,877972,1000,1000,0
init_input,877972,908000,793000,3
av_probe_input_format3,877972,63000,46000,3
img_read_probe,877972,17000,0,1
ff_guess_image2_codec,877972,17000,17000,1
av_strcasecmp,877972,0,0,0
av_demuxer_iterate,877972,0,0,0
av_demuxer_iterate,877972,0,0,0
io_open_default,877972,50000,6000,1
ffio_open_whitelist,877972,49000,21000,3
ffurl_alloc,877972,4000,4000,1
ffurl_get_protocols,877972,0,0,0
av_dict_set,877972,1000,1000,0
ffurl_connect,877972,26000,8000,3
av_dict_get,877972,2000,2000,1
av_toupper,877972,0,0,0
file_open,877972,12000,2000,1
avpriv_open,877972,10000,10000,0
av_dict_set,877972,4000,4000,1
av_free,877972,0,0,0
av_opt_find2.localalias,877972,2000,1000,1
av_opt_find2.localalias,877972,1000,1000,1
av_opt_next,877972,0,0,0
fill_buffer,877972,13000,0,1
ffurl_read2,877972,13000,1000,1
file_read,877972,12000,12000,0
av_probe_input_format2,877972,762000,0,1
av_probe_input_format3,877972,762000,387000,32
adts_aac_probe,877972,2000,2000,0
av_match_ext,877972,0,0,1
av_strncasecmp,877972,0,0,0
amrnb_probe,877972,3000,3000,0
apng_probe,877972,0,0,0
ass_probe,877972,5000,5000,0
av_match_ext,877972,0,0,1
av_strncasecmp,877972,0,0,0
eac3_probe,877972,7000,7000,0
av_match_ext,877972,0,0,0
h261_probe,877972,10000,10000,0
h264_probe,877972,2000,2000,0
str2id,877972,15000,15000,2
av_strcasecmp,877972,0,0,1
av_tolower,877972,0,0,0
av_tolower,877972,0,0,0
av_match_name,877972,0,0,0
mpeg4video_probe,877972,2000,2000,0
mcc_probe,877972,4000,1000,1
ff_text_read,877972,3000,3000,1
ff_text_r8,877972,0,0,0
mjpeg2000_probe,877972,2000,2000,0
av_demuxer_iterate,877972,0,0,0
mp3_read_probe,877972,293000,285000,20
avpriv_mpegaudio_decode_header,877972,0,0,0
avpriv_mpegaudio_decode_header,877972,0,0,0
avpriv_mpegaudio_decode_header,877972,0,0,0
avpriv_mpegaudio_decode_header,877972,0,0,0
ff_mpa_check_header,877972,0,0,0
avpriv_mpegaudio_decode_header,877972,0,0,0
avpriv_mpegaudio_decode_header,877972,0,0,0
avpriv_mpegaudio_decode_header,877972,0,0,0
avpriv_mpegaudio_decode_header,877972,0,0,0
avpriv_mpegaudio_decode_header,877972,0,0,0
avpriv_mpegaudio_decode_header,877972,0,0,0
avpriv_mpegaudio_decode_header,877972,0,0,0
avpriv_mpegaudio_decode_header,877972,0,0,0
avpriv_mpegaudio_decode_header,877972,0,0,0
avpriv_mpegaudio_decode_header,877972,0,0,0
avpriv_mpegaudio_decode_header,877972,0,0,0
avpriv_mpegaudio_decode_header,877972,0,0,0
avpriv_mpegaudio_decode_header,877972,0,0,0
ff_mpa_check_header,877972,0,0,0
ff_id3v2_match,877972,8000,8000,0
av_match_ext,877972,0,0,0
nsv_probe,877972,2000,2000,0
av_match_name,877972,0,0,1
av_strncasecmp,877972,0,0,0
realtext_probe,877972,2000,1000,1
ff_text_read,877972,1000,1000,1
ff_text_r8,877972,0,0,0
s337m_probe,877972,2000,2000,0
sbg_read_probe,877972,18000,18000,1
parse_timestamp,877972,0,0,1
lex_time,877972,0,0,0
av_demuxer_iterate,877972,0,0,0
av_match_ext,877972,0,0,0
av_match_name,877972,0,0,0
thd_probe,877972,3000,3000,0
read_probe,877972,0,0,0
vc1_probe,877972,3000,3000,0
vvc_probe,877972,2000,2000,0
av_match_ext,877972,0,0,0
photocd_probe,877972,0,0,0
av_realloc,877972,3000,3000,0
av_opt_set_dict,877972,5000,3000,1
av_opt_find2.localalias,877972,2000,2000,0
mov_read_header,877972,725000,6000,1
mov_read_default,877972,719000,13000,3
mov_read_ftyp,877972,7000,7000,1
avio_rb32,877972,0,0,0
avio_skip,877972,3000,1000,1
fill_buffer,877972,2000,0,1
read_packet_wrapper,877972,2000,1000,1
file_read,877972,1000,1000,0
mov_read_default,877972,696000,667000,4
mov_read_mvhd,877972,11000,11000,1
avio_rb32,877972,0,0,1
avio_rb16,877972,0,0,0
mov_read_trak,877972,658000,11000,3
avcodec_alloc_context3,877972,45000,0,1
init_context_defaults,877972,45000,1000,1
av_opt_set_defaults2,877972,44000,44000,2
av_opt_next,877972,0,0,0
av_opt_next,877972,0,0,0
mov_read_default,877972,158000,24000,6
mov_read_tkhd,877972,14000,14000,1
avio_rb32,877972,0,0,1
avio_rb16,877972,0,0,0
avio_rl32,877972,0,0,1
avio_rl16,877972,0,0,0
av_log,877972,0,0,0
mov_read_hdlr,877972,6000,6000,1
avio_rb32,877972,0,0,1
avio_rb16,877972,0,0,0
mov_read_default,877972,114000,28000,5
mov_read_default,877972,5000,5000,1
avio_rl32,877972,0,0,1
avio_rl16,877972,0,0,0
mov_read_stsd,877972,67000,3000,2
avio_rb32,877972,0,0,0
ff_mov_read_stsd_entries,877972,64000,5000,3
ff_codec_get_id,877972,42000,42000,3
ff_toupper4,877972,0,0,0
ff_toupper4,877972,0,0,0
ff_toupper4,877972,0,0,0
mov_parse_stsd_video,877972,7000,5000,1
av_dict_set,877972,2000,2000,1
av_strdup,877972,0,0,0
mov_read_default,877972,9000,9000,1
avio_rb32,877972,0,0,0
mov_read_stts,877972,3000,3000,1
av_fast_realloc,877972,0,0,0
mov_read_stsc,877972,3000,3000,1
avio_r8,877972,0,0,0
mov_read_stsz,877972,8000,8000,1
get_bits_long,877972,0,0,0
avio_seek.localalias,877972,0,0,0
mov_build_index,877972,444000,41000,19
ff_rfps_add_frame,877972,34000,34000,0
ff_rfps_add_frame,877972,36000,34000,1
get_std_framerate,877972,2000,2000,0
ff_rfps_add_frame,877972,35000,35000,2
get_std_framerate,877972,0,0,0
get_std_framerate,877972,0,0,0
ff_rfps_add_frame,877972,34000,34000,1
get_std_framerate,877972,0,0,0
ff_rfps_add_frame,877972,34000,34000,2
get_std_framerate,877972,0,0,0
get_std_framerate,877972,0,0,0
ff_rfps_add_frame,877972,34000,34000,0
ff_rfps_add_frame,877972,33000,33000,0
ff_rfps_add_frame,877972,34000,34000,3
get_std_framerate,877972,0,0,0
get_std_framerate,877972,0,0,0
get_std_framerate,877972,0,0,0
ff_rfps_add_frame,877972,34000,34000,1
get_std_framerate,877972,0,0,0
ff_rfps_add_frame,877972,36000,36000,0
ff_rfps_add_frame,877972,10000,10000,0
ff_rfps_add_frame,877972,6000,6000,0
ff_rfps_add_frame,877972,6000,6000,0
ff_rfps_add_frame,877972,6000,6000,0
ff_rfps_add_frame,877972,6000,6000,0
ff_rfps_add_frame,877972,6000,6000,1
get_std_framerate,877972,0,0,0
ff_rfps_add_frame,877972,7000,7000,0
ff_rfps_add_frame,877972,4000,4000,0
mov_fix_index,877972,8000,8000,1
add_index_entry,877972,0,0,0
avio_rl32,877972,0,0,1
avio_rl16,877972,0,0,0
mov_read_default,877972,18000,2000,1
mov_read_meta,877972,16000,8000,2
avio_rb16,877972,0,0,0
mov_read_ilst,877972,8000,8000,1
avio_seek.localalias,877972,0,0,0
av_dict_free,877972,1000,1000,1
av_free,877972,0,0,0
choose_decoder,877972,51000,1000,1
avcodec_find_decoder,877972,50000,0,1
find_codec,877972,50000,50000,4
av_codec_is_decoder,877972,0,0,0
av_codec_is_decoder,877972,0,0,0
av_codec_iterate,877972,0,0,0
av_codec_iterate,877972,0,0,0
