function_name,thread_id,duration_ns,self_time_ns,num_children
main,904838,44053000,163000,7
parse_loglevel,904838,211000,3000,4
find_option,904838,9000,6000,1
av_strstart,904838,3000,3000,0
find_option,904838,16000,16000,0
find_option,904838,11000,11000,0
find_option,904838,14000,14000,2
av_strstart,904838,0,0,0
av_strstart,904838,0,0,0
locate_option,904838,47000,7000,3
find_option,904838,15000,15000,2
av_strstart,904838,0,0,0
av_strstart,904838,0,0,0
find_option,904838,10000,10000,1
av_strstart,904838,0,0,0
find_option,904838,15000,15000,1
av_strstart,904838,0,0,0
locate_option,904838,47000,7000,3
find_option,904838,16000,16000,0
find_option,904838,10000,10000,0
find_option,904838,14000,14000,0
locate_option,904838,58000,2000,5
find_option,904838,3000,3000,1
av_strstart,904838,0,0,0
find_option,904838,14000,14000,1
av_strstart,904838,0,0,0
find_option,904838,10000,10000,0
find_option,904838,4000,4000,0
find_option,904838,25000,25000,0
avdevice_register_all,904838,3000,3000,0
show_banner,904838,139000,5000,7
find_option,904838,16000,16000,1
av_strstart,904838,0,0,0
find_option,904838,10000,10000,1
av_strstart,904838,0,0,0
find_option,904838,2000,2000,1
av_strstart,904838,0,0,0
find_option,904838,16000,16000,1
av_strstart,904838,0,0,0
print_program_info,904838,35000,10000,2
av_vlog,904838,23000,8000,1
colored_fputs,904838,15000,12000,1
ansi_fputs,904838,3000,3000,0
av_log_default_callback,904838,2000,1000,1
ansi_fputs,904838,1000,1000,0
print_all_libs_info,904838,29000,29000,0
print_all_libs_info,904838,26000,19000,2
av_log,904838,3000,1000,1
av_log_default_callback,904838,2000,2000,0
av_vlog,904838,4000,4000,0
split_commandline,904838,794000,17000,4
av_log,904838,0,0,0
find_option,904838,11000,11000,0
find_option,904838,15000,15000,1
av_strstart,904838,0,0,0
opt_default,904838,751000,8000,4
av_strlcpy,904838,0,0,0
opt_find,904838,379000,157000,24
av_opt_child_class_iterate,904838,35000,4000,1
av_codec_iterate,904838,31000,1000,1
av_codec_init_static,904838,30000,12000,2
mjpeg_get_supported_config,904838,16000,12000,1
ff_default_get_supported_config,904838,4000,4000,0
vp9_get_supported_config,904838,2000,2000,0
av_opt_child_class_iterate,904838,0,0,0
av_opt_find2.localalias,904838,1000,1000,0
av_opt_find2.localalias,904838,3000,3000,0
codec_child_class_iterate,904838,0,0,0
av_opt_find2.localalias,904838,6000,6000,0
av_opt_find2.localalias,904838,4000,4000,0
av_opt_find2.localalias,904838,16000,16000,0
av_opt_find2.localalias,904838,76000,6000,1
av_opt_next,904838,70000,70000,0
av_opt_find2.localalias,904838,23000,23000,0
av_opt_find2.localalias,904838,4000,4000,0
av_opt_child_class_iterate,904838,7000,7000,0
av_opt_find2.localalias,904838,1000,1000,1
av_opt_next,904838,0,0,0
av_opt_child_class_iterate,904838,1000,1000,0
av_opt_find2.localalias,904838,1000,1000,0
av_opt_find2.localalias,904838,14000,14000,0
av_opt_child_class_iterate,904838,0,0,0
av_opt_find2.localalias,904838,14000,14000,0
av_opt_find2.localalias,904838,4000,4000,0
av_opt_find2.localalias,904838,4000,4000,0
av_opt_find2.localalias,904838,3000,3000,0
av_opt_find2.localalias,904838,2000,2000,0
av_opt_find2.localalias,904838,2000,2000,0
av_opt_find2.localalias,904838,3000,3000,0
av_strdup,904838,2000,2000,0
av_opt_find,904838,360000,0,1
av_opt_find2.localalias,904838,360000,256000,30
av_opt_find2.localalias,904838,41000,3000,1
av_opt_find2.localalias,904838,38000,30000,4
av_opt_find2.localalias,904838,0,0,0
av_opt_find2.localalias,904838,6000,6000,0
av_opt_find2.localalias,904838,1000,1000,1
av_opt_next,904838,0,0,0
av_opt_find2.localalias,904838,1000,1000,1
av_opt_next,904838,0,0,0
av_opt_find2.localalias,904838,3000,3000,0
av_opt_find2.localalias,904838,7000,7000,0
av_opt_find2.localalias,904838,1000,1000,0
av_opt_find2.localalias,904838,6000,6000,0
av_opt_find2.localalias,904838,4000,4000,1
av_opt_next,904838,0,0,0
av_opt_find2.localalias,904838,4000,4000,1
av_opt_next,904838,0,0,0
av_opt_find2.localalias,904838,0,0,1
av_opt_next,904838,0,0,0
av_opt_find2.localalias,904838,1000,1000,0
av_opt_find2.localalias,904838,4000,4000,0
av_opt_find2.localalias,904838,4000,4000,0
format_child_class_iterate,904838,0,0,0
av_opt_find2.localalias,904838,5000,5000,1
av_opt_next,904838,0,0,0
av_opt_child_class_iterate,904838,0,0,0
av_opt_find2.localalias,904838,0,0,0
av_opt_find2.localalias,904838,0,0,0
av_opt_child_class_iterate,904838,0,0,0
av_opt_find2.localalias,904838,2000,2000,0
av_opt_find2.localalias,904838,1000,1000,1
av_opt_next,904838,0,0,0
av_opt_child_class_iterate,904838,0,0,0
av_opt_child_class_iterate,904838,0,0,0
av_opt_find2.localalias,904838,8000,8000,0
av_opt_child_class_iterate,904838,0,0,0
av_opt_next,904838,0,0,0
format_child_class_iterate,904838,0,0,0
av_opt_child_class_iterate,904838,0,0,0
av_demuxer_iterate,904838,11000,11000,0
av_opt_find2.localalias,904838,0,0,0
av_opt_find2.localalias,904838,0,0,0
av_opt_next,904838,0,0,0
parse_optgroup,904838,2000,1000,1
write_option,904838,1000,1000,1
av_freep,904838,0,0,0
term_init,904838,4000,4000,0
open_files,904838,6414000,2000,2
ifile_open,904838,6393000,17000,8
demux_alloc,904838,12000,12000,0
sch_add_demux,904838,5000,5000,0
avformat_alloc_context,904838,13000,2000,1
av_opt_set_defaults,904838,11000,11000,0
avformat_open_input,904838,1618000,13000,6
av_opt_set_dict,904838,9000,1000,1
av_opt_set_dict2,904838,8000,3000,1
av_opt_set,904838,5000,5000,0
init_input,904838,832000,4001,3
av_probe_input_format2,904838,62000,45000,1
img_read_probe,904838,17000,1000,1
ff_guess_image2_codec,904838,16000,16000,1
av_strcasecmp,904838,0,0,0
io_open_default,904838,64999,8999,1
ffio_open_whitelist,904838,64000,14000,3
av_opt_set_dict2,904838,3000,3000,0
ffurl_connect,904838,39000,12000,3
av_dict_set,904838,2000,2000,1
av_realloc_array,904838,0,0,0
file_open,904838,18000,3000,1
avpriv_open,904838,15000,15000,0
av_dict_set,904838,7000,3000,1
av_dict_get,904838,4000,4000,0
ffio_fdopen,904838,8000,3000,1
av_malloc.localalias,904838,5000,5000,0
av_probe_input_buffer2,904838,701000,6000,3
avio_read,904838,15000,1000,1
read_packet_wrapper,904838,14000,1000,1
file_read,904838,13000,13000,0
av_probe_input_format2,904838,669000,0,1
av_probe_input_format3,904838,669000,412000,37
ffifmt,904838,0,0,0
ac3_probe,904838,4000,4000,0
av_match_name,904838,0,0,1
av_strncasecmp,904838,0,0,0
amrnb_probe,904838,3000,3000,0
apng_probe,904838,0,0,0
argo_cvg_probe,904838,0,0,0
ass_probe,904838,7000,5000,1
ff_text_read,904838,2000,2000,0
ffifmt,904838,0,0,0
bin_probe,904838,0,0,0
bonk_probe,904838,3000,3000,0
avpriv_find_start_code,904838,1000,1000,0
av_match_name,904838,0,0,0
dv_probe,904838,11000,11000,0
dvbsub_probe,904838,3000,3000,0
ac3_eac3_probe,904838,3000,3000,0
h261_probe,904838,9000,9000,0
av_match_name,904838,1000,1000,1
av_strncasecmp,904838,0,0,0
img_read_probe,904838,16000,16000,1
av_tolower,904838,0,0,0
iss_probe,904838,0,0,0
loas_probe,904838,3000,3000,0
av_match_name,904838,1000,1000,1
av_tolower,904838,0,0,0
mlp_probe,904838,3000,3000,0
mp3_read_probe,904838,177000,167000,16
avpriv_mpegaudio_decode_header,904838,6000,6000,0
avpriv_mpegaudio_decode_header,904838,0,0,0
avpriv_mpegaudio_decode_header,904838,0,0,0
avpriv_mpegaudio_decode_header,904838,0,0,0
avpriv_mpegaudio_decode_header,904838,0,0,0
avpriv_mpegaudio_decode_header,904838,0,0,0
avpriv_mpegaudio_decode_header,904838,0,0,0
avpriv_mpegaudio_decode_header,904838,0,0,0
avpriv_mpegaudio_decode_header,904838,0,0,0
avpriv_mpegaudio_decode_header,904838,0,0,0
avpriv_mpegaudio_decode_header,904838,4000,4000,0
avpriv_mpegaudio_decode_header,904838,0,0,0
avpriv_mpegaudio_decode_header,904838,0,0,0
avpriv_mpegaudio_decode_header,904838,0,0,0
avpriv_mpegaudio_decode_header,904838,0,0,0
avpriv_mpegaudio_decode_header,904838,0,0,0
av_match_name,904838,2000,2000,0
mpegts_probe,904838,4000,4000,0
ffifmt,904838,0,0,0
nut_probe,904838,3000,3000,0
av_match_name,904838,0,0,1
av_strncasecmp,904838,0,0,0
av_match_name,904838,0,0,0
av_match_name,904838,0,0,0
scc_probe,904838,3000,1000,1
ff_text_read,904838,2000,2000,0
ffifmt,904838,0,0,0
ffio_init_read_context,904838,0,0,0
seq_probe,904838,0,0,0
av_match_ext,904838,0,0,1
av_tolower,904838,0,0,0
av_match_ext,904838,0,0,1
av_match_name,904838,0,0,0
ffifmt,904838,0,0,0
ffio_rewind_with_probe_data,904838,11000,11000,0
av_opt_set_defaults,904838,7000,0,1
av_opt_set_defaults2,904838,7000,7000,1
write_number,904838,0,0,0
av_opt_set_dict,904838,5000,4000,1
av_dict_free,904838,1000,1000,1
av_free,904838,0,0,0
mov_read_header,904838,752000,7000,1
mov_read_default,904838,745000,19000,1
mov_read_moov,904838,726000,1000,1
mov_read_default,904838,725000,7000,5
mov_read_mvhd,904838,14000,14000,2
mov_metadata_creation_time,904838,1000,1000,0
avio_rb32,904838,0,0,0
avformat_new_stream,904838,64000,7000,1
avcodec_alloc_context3,904838,57000,0,1
init_context_defaults,904838,57000,1000,1
av_opt_set_defaults2,904838,56000,52000,2
av_d2q,904838,4000,4000,0
av_opt_next,904838,0,0,0
mov_read_default,904838,162000,19000,5
mov_read_tkhd,904838,15000,13000,2
avio_rb16,904838,0,0,0
avio_rb32,904838,2000,2000,0
mov_read_default,904838,5000,2000,1
mov_read_elst,904838,3000,3000,0
mov_read_mdhd,904838,5000,4000,1
av_dict_set,904838,1000,1000,1
av_malloc.localalias,904838,0,0,0
avio_rb32,904838,0,0,0
mov_read_default,904838,118000,7000,2
mov_read_default,904838,5000,2000,1
mov_read_dref,904838,3000,3000,1
avio_rb32,904838,0,0,0
mov_read_default,904838,106000,24000,4
mov_read_stsd,904838,67000,3000,1
ff_mov_read_stsd_entries,904838,64000,5000,3
ff_codec_get_id,904838,43000,43000,4
av_toupper,904838,0,0,0
ff_toupper4,904838,0,0,0
ff_toupper4,904838,0,0,0
av_toupper,904838,0,0,0
mov_parse_stsd_video,904838,7000,7000,0
mov_read_default,904838,9000,9000,1
avio_r8,904838,0,0,0
avio_seek.localalias,904838,0,0,0
mov_read_stsc,904838,5000,5000,0
mov_read_stsz,904838,10000,10000,1
get_bits,904838,0,0,0
mov_build_index,904838,455000,75000,21
ff_rfps_add_frame,904838,34000,34000,0
ff_rfps_add_frame,904838,33000,33000,0
ff_rfps_add_frame,904838,33000,33000,3
get_std_framerate,904838,0,0,0
get_std_framerate,904838,0,0,0
get_std_framerate,904838,0,0,0
ff_rfps_add_frame,904838,36000,36000,1
get_std_framerate,904838,0,0,0
ff_rfps_add_frame,904838,38000,34000,1
get_std_framerate,904838,4000,4000,0
get_std_framerate,904838,0,0,0
get_std_framerate,904838,0,0,0
get_std_framerate,904838,0,0,0
get_std_framerate,904838,0,0,0
ff_rfps_add_frame,904838,33000,33000,0
ff_rfps_add_frame,904838,33000,33000,1
get_std_framerate,904838,0,0,0
ff_rfps_add_frame,904838,33000,33000,1
get_std_framerate,904838,0,0,0
ff_rfps_add_frame,904838,35000,35000,2
get_std_framerate,904838,0,0,0
get_std_framerate,904838,0,0,0
ff_rfps_add_frame,904838,4000,4000,0
