function_name,thread_id,duration_ns,self_time_ns,num_children
main,456503,962000,7000,4
dup_bio_in,456503,590000,5000,1
BIO_new_fp,456503,585000,7000,1
BIO_new,456503,578000,12000,1
BIO_new_ex,456503,566000,7000,2
CRYPTO_zalloc,456503,333000,333000,0
CRYPTO_new_ex_data,456503,226000,0,1
ossl_crypto_new_ex_data_ex,456503,226000,7000,1
ossl_lib_ctx_get_ex_data_global,456503,219000,0,1
ossl_lib_ctx_get_concrete,456503,219000,1000,1
get_default_context,456503,218000,0,1
get_thread_default_context,456503,218000,3000,1
CRYPTO_THREAD_run_once,456503,215000,5000,1
default_context_do_init,456503,210000,2000,1
context_init,456503,208000,62000,9
ossl_method_store_new,456503,11000,6000,1
ossl_sa_ALGORITHM_new,456503,5000,3000,1
ossl_sa_new,456503,2000,2000,0
ossl_rand_ctx_new,456503,11000,6000,1
OPENSSL_init_crypto,456503,5000,1000,1
CRYPTO_THREAD_run_once,456503,4000,1000,1
ossl_init_base_ossl_,456503,3000,0,1
ossl_init_base,456503,3000,3000,1
CRYPTO_THREAD_lock_new,456503,0,0,0
ossl_method_store_new,456503,3000,3000,1
CRYPTO_THREAD_lock_new,456503,0,0,1
CRYPTO_zalloc,456503,0,0,0
ossl_decoder_cache_new,456503,9000,6000,1
CRYPTO_THREAD_lock_new,456503,3000,3000,0
CRYPTO_zalloc,456503,0,0,0
CRYPTO_malloc,456503,0,0,0
ossl_stored_namemap_new,456503,27000,1000,1
ossl_namemap_new,456503,26000,6000,1
ossl_ht_new,456503,20000,3000,2
alloc_new_neighborhood_list,456503,4000,4000,0
ossl_rcu_lock_new,456503,13000,13000,0
ossl_prov_drbg_nonce_ctx_new,456503,3000,1000,1
CRYPTO_zalloc,456503,2000,2000,0
ossl_threads_ctx_new,456503,3000,3000,1
ossl_crypto_mutex_new,456503,0,0,1
CRYPTO_zalloc,456503,0,0,0
ossl_property_parse_init,456503,69000,10000,7
ossl_property_name,456503,14000,1000,1
ossl_property_string,456503,13000,12000,1
lh_PROPERTY_STRING_retrieve,456503,1000,1000,1
lh_PROPERTY_STRING_hfn_thunk,456503,0,0,0
ossl_property_name,456503,7000,1000,1
ossl_property_string,456503,6000,6000,0
ossl_property_name,456503,7000,7000,1
OPENSSL_sk_insert,456503,0,0,0
ossl_property_string,456503,10000,9000,1
